date,overall_sentiment_score,ticker_sentiment_score,ticker,open,high,low,close,adjusted_close,volume,dividend_amount,split_coefficient,price_movement,overall_sentiment_score_3d_avg,ticker_sentiment_score_3d_avg,overall_sentiment_trend,ticker_sentiment_trend
2023-05-01,0.0953580294117647,0.0889641764705882,AAPL,169.28,170.45,168.64,169.59,168.27083560232,52472936,0.0,1.0,0,0.12543451568627453,0.10357585882352938,-0.03007648627450983,-0.014611682352941177
2023-05-02,0.1417672666666666,0.1809511666666666,AAPL,170.09,170.35,167.54,168.54,167.229003080459,48425696,0.0,1.0,0,0.12421289869281045,0.12233191437908493,0.017554367973856164,0.05861925228758168
2023-05-03,0.0682280303030303,0.083322,AAPL,169.5,170.92,167.16,167.45,166.147481700622,65136018,0.0,1.0,0,0.10178444212715389,0.1177457810457516,-0.03355641182412358,-0.03442378104575161
2023-05-04,0.0436820566037735,0.048526,AAPL,164.89,167.04,164.31,165.79,164.500394094632,81235427,0.0,1.0,1,0.0845591178578235,0.10426638888888888,-0.040877061254049996,-0.05574038888888888
2023-05-05,0.1373441186440678,0.1722620847457627,AAPL,170.975,174.3,170.76,173.57,172.219876970899,113453171,0.0,1.0,0,0.0830847351836239,0.10137002824858758,0.054259383460443886,0.07089205649717513
2023-05-08,0.1094140571428571,0.1975646857142857,AAPL,172.48,173.85,172.11,173.5,172.150421469441,55962793,0.0,1.0,0,0.0968134107968995,0.13945092348668278,0.012600646345957603,0.05811376222760292
2023-05-09,0.1693702857142857,0.1371923214285714,AAPL,173.05,173.54,171.6,171.77,170.433878361994,45326874,0.0,1.0,1,0.1387094871670702,0.16900636396287327,0.030660798547215484,-0.03181404253430187
2023-05-10,0.1677542857142857,0.1005933333333333,AAPL,173.02,174.03,171.9,173.555,172.204993649158,53724501,0.0,1.0,1,0.14884620952380953,0.1451167801587301,0.01890807619047616,-0.044523446825396815
2023-05-11,0.1427331904761904,0.0984777142857143,AAPL,173.85,174.59,172.17,173.75,172.398476831789,49514676,0.0,1.0,0,0.1599525873015873,0.11208778968253967,-0.017219396825396888,-0.013610075396825377
2023-05-12,0.1178455454545454,0.091445909090909,AAPL,173.62,174.06,171.0,172.57,171.465788669361,45533138,0.24,1.0,0,0.14277767388167387,0.09683898556998553,-0.02493212842712847,-0.005393076479076539
2023-05-15,0.157997129032258,0.1032085483870967,AAPL,173.16,173.21,171.47,172.07,170.968987983641,37266659,0.0,1.0,0,0.13952528832099795,0.09771072392123999,0.01847184071126004,0.005497824465856713
2023-05-16,0.1339242857142857,0.1262634571428571,AAPL,171.99,173.1383,171.7991,172.07,170.968987983641,42110293,0.0,1.0,1,0.13658898673369638,0.10697263820695428,-0.002664701019410687,0.01929081893590283
2023-05-17,0.1443917826086956,0.1180709130434782,AAPL,171.71,172.925,170.4201,172.69,171.585020833934,57951604,0.0,1.0,1,0.14543773245174646,0.11584763952447734,-0.0010459498430508696,0.002223273519000868
2023-05-18,0.2135806363636363,0.1495799696969696,AAPL,173.0,175.24,172.58,175.05,173.929920070532,65496657,0.0,1.0,1,0.16396556822887257,0.13130477996110165,0.04961506813476374,0.018275189735867947
2023-05-19,0.1637082702702702,0.1246239189189189,AAPL,176.39,176.39,174.94,175.16,174.03921622139,55809475,0.0,1.0,0,0.17389356308086742,0.1307582672197889,-0.010185292810597213,-0.006134348300869993
2023-05-22,0.1342848965517241,0.0986449655172413,AAPL,173.98,174.71,173.45,174.2,173.085358904808,43570932,0.0,1.0,0,0.17052460106187692,0.12428295137770995,-0.03623970451015282,-0.025637985860468643
2023-05-23,0.1671182258064516,0.1496074838709677,AAPL,173.13,173.3794,171.275,171.56,170.462251284207,50747263,0.0,1.0,1,0.15503713087614868,0.12429212276904263,0.012081094930302932,0.025315361101925074
2023-05-24,0.16593252,0.15608344,AAPL,171.09,172.4183,170.52,171.84,170.74045966821,45143488,0.0,1.0,1,0.15577854745272526,0.13477862979606967,0.010153972547274737,0.021304810203930324
2023-05-25,0.1249509999999999,0.12710875,AAPL,172.41,173.895,171.69,172.99,171.883101245366,56058258,0.0,1.0,1,0.15266724860215053,0.1442665579569892,-0.027716248602150634,-0.017157807956989207
2023-05-26,0.1664483703703703,0.1474263703703703,AAPL,173.32,175.77,173.11,175.43,174.307488591679,54834975,0.0,1.0,1,0.1524439634567901,0.14353952012345675,0.014004406913580209,0.0038868502469135424
2023-05-30,0.1544061219512195,0.0901526585365853,AAPL,176.96,178.99,176.57,177.3,176.165523156271,55964401,0.0,1.0,0,0.14860183077386327,0.1215625929689852,0.00580429117735623,-0.031409934432399894
2023-05-31,0.1617092608695652,0.1126004347826087,AAPL,177.325,179.35,176.76,177.25,176.115843087699,99313268,0.0,1.0,1,0.1608545843970517,0.11672648789652144,0.0008546764725134992,-0.004126053113912745
2023-06-01,0.1735687142857143,0.1105068571428571,AAPL,177.7,180.12,176.9306,180.09,178.937670982588,68901809,0.0,1.0,1,0.16322803236883301,0.10441998348735038,0.010340681916881284,0.006086873655506725
2023-06-02,0.1390135526315789,0.1333267894736842,AAPL,181.03,181.78,179.26,180.95,179.792168162026,61996913,0.0,1.0,0,0.1580971759289528,0.11881136046638334,-0.019083623297373897,0.014515429007300865
2023-06-05,0.1730996981132075,0.1577046037735849,AAPL,182.63,184.951,178.035,179.58,178.430934283154,121946497,0.0,1.0,0,0.16189398834350027,0.1338460834633754,0.011205709769707223,0.02385852031020949
2023-06-06,0.1514521864406779,0.1751428305084746,AAPL,179.965,180.12,177.43,179.21,178.063301775721,64848374,0.0,1.0,0,0.1545218123951548,0.15539140791858122,-0.0030696259544769067,0.019751422589893375
2023-06-07,0.1907548222222222,0.1958652222222222,AAPL,178.44,181.21,177.32,177.82,176.68219586942,61944615,0.0,1.0,1,0.17176890225870256,0.1762375521680939,0.018985919963519643,0.0196276700541283
2023-06-08,0.1973231891891891,0.1696705135135135,AAPL,177.895,180.84,177.46,180.57,179.414599640879,50214881,0.0,1.0,1,0.1798433992840298,0.1802261887480701,0.017479789905159304,-0.010555675234556583
2023-06-09,0.1871839428571428,0.1660825428571428,AAPL,181.5,182.23,180.63,180.96,179.802104175741,48899973,0.0,1.0,1,0.19175398475618474,0.1772060928642928,-0.004570041899041949,-0.011123550007150013
2023-06-12,0.1850051153846154,0.1439201923076923,AAPL,181.27,183.89,180.97,183.79,182.613996056915,54754995,0.0,1.0,0,0.1898374158103158,0.15989108289278287,-0.004832300425700403,-0.015970890585090575
2023-06-13,0.1746942857142857,0.1750750857142857,AAPL,182.8,184.15,182.44,183.31,182.137067398624,54929129,0.0,1.0,1,0.182294447985348,0.1616926069597069,-0.007600162271062305,0.013382478754578792
2023-06-14,0.1763726666666666,0.1359828518518518,AAPL,183.37,184.39,182.02,183.95,182.772972276346,57462882,0.0,1.0,1,0.17869068925518924,0.15165937662460993,-0.00231802258852265,-0.015676524772758132
2023-06-15,0.2081188,0.19544092,AAPL,183.96,186.52,183.78,186.01,184.819791101511,65433166,0.0,1.0,0,0.1863952507936508,0.16883295252204586,0.021723549206349196,0.02660796747795413
2023-06-16,0.1621993333333333,0.1749713809523809,AAPL,186.73,186.99,184.27,184.92,183.736765606642,101256225,0.0,1.0,1,0.18223026666666664,0.16879838426807756,-0.020030933333333334,0.00617299668430335
2023-06-20,0.1628890714285714,0.1328654642857142,AAPL,184.41,186.1,184.41,185.01,183.826189730072,49799092,0.0,1.0,0,0.1777357349206349,0.16775925507936504,-0.014846663492063511,-0.03489379079365085
2023-06-21,0.15964552,0.15953808,AAPL,184.9,185.41,182.5901,183.96,182.78290829006,49515697,0.0,1.0,1,0.16157797492063494,0.1557916417460317,-0.0019324549206349295,0.0037464382539683094
2023-06-22,0.1616514047619047,0.1518018809523809,AAPL,183.74,187.045,183.67,187.0,185.803456459237,51245327,0.0,1.0,0,0.16139533206349208,0.14806847507936505,0.00025607269841262936,0.0037334058730158493
2023-06-23,0.1635474193548386,0.2150053870967742,AAPL,185.55,187.56,185.01,186.68,185.485504020376,53116996,0.0,1.0,0,0.1616147813722478,0.17544844934971837,0.0019326379825908013,0.03955693774705582
2023-06-26,0.153062129032258,0.1289895161290322,AAPL,186.83,188.05,185.23,185.27,184.084526086646,48088661,0.0,1.0,1,0.1594203177163338,0.16526559472606242,-0.006358188684075811,-0.03627607859703022
2023-06-27,0.1111552608695652,0.1038592173913043,AAPL,185.89,188.39,185.67,188.06,186.856673912963,50730846,0.0,1.0,1,0.14258826975222064,0.14928470687237022,-0.03143300888265543,-0.04542548948106592
2023-06-28,0.1686968,0.1681252666666667,AAPL,187.93,189.9,187.6,189.25,188.039059544976,51216801,0.0,1.0,1,0.14430472996727442,0.1336580000623344,0.024392070032725588,0.0344672666043323
2023-06-29,0.1435306875,0.1194435,AAPL,189.08,190.07,188.94,189.59,188.376884011266,46347308,0.0,1.0,1,0.1411275827898551,0.13047599468599033,0.0024031047101449043,-0.011032494685990338
2023-06-30,0.1605021,0.15136566,AAPL,191.63,194.48,191.26,193.97,192.728858018172,85213216,0.0,1.0,0,0.15757652916666673,0.14631147555555554,0.0029255708333332797,0.005054184444444471
2023-07-03,0.1959996444444444,0.1840764888888888,AAPL,193.78,193.88,191.76,192.46,191.228519947298,31458198,0.0,1.0,0,0.16667747731481486,0.1516285496296296,0.02932216712962954,0.032447939259259206
2023-07-05,0.1699383414634146,0.1647887560975609,AAPL,191.565,192.98,190.62,191.33,190.105750397571,46920261,0.0,1.0,1,0.17548002863595302,0.16674363499548325,-0.005541687172538418,-0.001954878897922341
2023-07-06,0.1650217826086956,0.1333546086956522,AAPL,189.84,192.02,189.2,191.81,190.582679055862,45156009,0.0,1.0,0,0.17698658950551827,0.1607399512273673,-0.011964806896822666,-0.027385342531715123
2023-07-07,0.1485215277777777,0.1155820277777777,AAPL,191.41,192.67,190.24,190.68,189.459909506135,46814998,0.0,1.0,0,0.16116055061662934,0.1379084641903303,-0.012639022838851655,-0.022326436412552594
2023-07-10,0.1663885882352941,0.0529998823529411,AAPL,189.26,189.99,187.035,188.61,187.403154667255,59922163,0.0,1.0,0,0.15997729954058917,0.10064550627545699,0.00641128869470492,-0.04764562392251589
2023-07-11,0.1534167307692307,0.108570423076923,AAPL,189.16,189.3,186.6,188.08,186.876545940392,46638119,0.0,1.0,1,0.1561089489274342,0.09238411106921392,-0.002692218158203502,0.016186312007709078
2023-07-12,0.1483079583333333,0.1227954583333333,AAPL,189.68,191.7,188.47,189.77,188.555732258125,60750248,0.0,1.0,1,0.15603775911261938,0.0947885879210658,-0.007729800779286089,0.0280068704122675
2023-07-13,0.1674818666666666,0.1222468999999999,AAPL,190.5,191.19,189.78,190.54,189.320805314134,41342338,0.0,1.0,1,0.15640218525641023,0.11787092713675207,0.011079681410256365,0.004375972863247826
2023-07-14,0.184790724137931,0.1166241034482758,AAPL,190.23,191.1799,189.63,190.69,189.46984551985,41616242,0.0,1.0,1,0.16686018304597697,0.12055548726053633,0.017930541091954022,-0.003931383812260533
2023-07-17,0.1689816785714285,0.1577467142857143,AAPL,191.9,194.32,191.81,193.99,192.748730045601,50520159,0.0,1.0,0,0.17375142312534209,0.13220590591133,-0.004769744553913574,0.0255408083743843
2023-07-18,0.1533791538461538,0.1519973846153846,AAPL,193.35,194.33,192.415,193.73,192.490393689026,48353774,0.0,1.0,1,0.16905051885183778,0.14212273411645823,-0.015671365005683974,0.009874650498926357
2023-07-19,0.1324220303030303,0.0736081818181818,AAPL,193.1,198.23,192.65,195.1,193.851627567899,80507323,0.0,1.0,0,0.15159428757353757,0.1277840935730936,-0.01917225727050728,-0.05417591175491179
2023-07-20,0.1396329459459459,0.1324659729729729,AAPL,195.09,196.47,192.495,193.13,191.894232866163,59581196,0.0,1.0,0,0.1418113766983767,0.11935717980217976,-0.0021784307524307933,0.013108793170793151
2023-07-21,0.1868348,0.1117630333333333,AAPL,194.1,194.97,191.23,191.94,190.711847234149,71951683,0.0,1.0,1,0.15296325874965877,0.10594572937482934,0.033871541250341225,0.0058173039585039665
2023-07-24,0.1272522580645161,0.1279286774193548,AAPL,193.41,194.91,192.25,192.75,191.516664345015,45505097,0.0,1.0,1,0.1512400013368207,0.124052561241887,-0.0239877432723046,0.0038761161774677894
2023-07-25,0.1657427419354838,0.150764935483871,AAPL,193.33,194.44,192.915,193.62,192.381097538168,37283201,0.0,1.0,1,0.15994326666666667,0.13015221541218636,0.005799475268817134,0.02061272007168463
2023-07-26,0.1983554444444444,0.1639147777777777,AAPL,193.67,195.64,193.32,194.5,193.255466745035,47471868,0.0,1.0,0,0.16378348148148147,0.14753613022700116,0.034571962962962915,0.01637864755077653
2023-07-27,0.1846507037037037,0.1292324814814814,AAPL,196.02,197.2,192.55,193.22,191.983656989592,47460180,0.0,1.0,1,0.18291629669454398,0.14797073158104335,0.001734407009159722,-0.018738250099561954
2023-07-28,0.1350719729729729,0.1233582162162162,AAPL,194.67,196.626,194.14,195.83,194.57695656905,48291443,0.0,1.0,1,0.17269270704037373,0.1388351584918251,-0.037620734067400824,-0.01547694227560889
2023-07-31,0.1327101463414634,0.0518418292682926,AAPL,196.06,196.49,195.26,196.45,195.192989419343,38824113,0.0,1.0,0,0.1508109410060467,0.10147750898866341,-0.01810079466458331,-0.04963567972037081
2023-08-01,0.1480014411764705,0.1108704411764705,AAPL,196.235,196.73,195.28,195.605,194.353396260476,35281426,0.0,1.0,0,0.13859452016363563,0.09535682888699311,0.009406921012834857,0.015513612289477396
2023-08-02,0.1604505263157895,0.1574326052631579,AAPL,195.04,195.18,191.8507,192.58,191.347752111871,50389327,0.0,1.0,0,0.1470540379445745,0.106714958569307,0.013396488371214987,0.050717646693850885
2023-08-03,0.096618431372549,0.0766981960784313,AAPL,191.57,192.37,190.69,191.17,189.946774178141,62243282,0.0,1.0,0,0.1350234662882697,0.11500041417268657,-0.0384050349157207,-0.03830221809425527
2023-08-04,0.111310953125,0.08803125,AAPL,185.52,187.38,181.92,181.99,180.825513588324,115956841,0.0,1.0,0,0.12279330360444618,0.1073873504471964,-0.01148235047944618,-0.019356100447196392
2023-08-07,0.0925227894736842,0.1020223947368421,AAPL,182.13,183.13,177.35,178.85,177.705605282003,97576069,0.0,1.0,1,0.10015072465707776,0.08891728027175781,-0.007627935183393567,0.013105114465084292
2023-08-08,0.1466637567567567,0.1543448108108108,AAPL,179.69,180.27,177.58,179.8,178.649526584871,67823003,0.0,1.0,0,0.116832499785147,0.11479948518255097,0.029831256971609696,0.03954532562825984
2023-08-09,0.1043943448275862,0.0839416551724138,AAPL,180.87,180.93,177.01,178.19,177.049828376852,60378492,0.0,1.0,0,0.11452696368600906,0.1134362869066889,-0.01013261885842287,-0.029494631734275106
2023-08-10,0.1715173846153846,0.0823810769230769,AAPL,179.48,180.75,177.6,177.97,176.831236075136,54686851,0.0,1.0,1,0.14085849539990922,0.10688918096876716,0.030658889215475382,-0.02450810404569026
2023-08-11,0.1658882962962962,0.1309652222222222,AAPL,177.32,178.62,176.55,177.79,176.890852157422,52036672,0.24,1.0,1,0.14726667524642237,0.09909598477257098,0.018621621049873832,0.03186923744965123
2023-08-14,0.10945084,0.0709126,AAPL,177.97,179.69,177.305,179.46,178.552406368024,43675627,0.0,1.0,0,0.148952173637227,0.09475296638176638,-0.03950133363722699,-0.02384036638176637
2023-08-15,0.1637465882352941,0.0691408529411764,AAPL,178.88,179.48,177.05,177.45,176.552571659455,43622593,0.0,1.0,0,0.14636190817719683,0.09033955838779954,0.017384680058097263,-0.02119870544662314
2023-08-16,0.1779335384615384,0.163176,AAPL,177.13,178.54,176.5,176.57,175.677022135306,46964857,0.0,1.0,0,0.1503769888989442,0.10107648431372547,0.02755654956259418,0.06209951568627452
2023-08-17,0.1673418620689655,0.1409575172413793,AAPL,177.14,177.5054,173.48,174.0,173.120019547733,66062882,0.0,1.0,1,0.16967399625526602,0.1244247900608519,-0.0023321341863005163,0.01653272718052741
2023-08-18,0.117214,0.075033027027027,AAPL,172.3,175.1,171.96,174.49,173.607541441862,61172150,0.0,1.0,1,0.154163133510168,0.12638884808946874,-0.036949133510168,-0.05135582106244174
2023-08-21,0.1275719655172413,0.1065220689655172,AAPL,175.07,176.13,173.735,175.84,174.950714007318,46311879,0.0,1.0,1,0.13737594252873564,0.10750420441130783,-0.009803977011494353,-0.0009821354457906217
2023-08-22,0.1820867407407407,0.1247181851851851,AAPL,177.06,177.68,176.25,177.23,176.333684278418,42084245,0.0,1.0,1,0.14229090208599404,0.10209109372590976,0.039795838654746646,0.022627091459275342
2023-08-23,0.201059074074074,0.2004754814814814,AAPL,178.52,181.55,178.325,181.12,180.204011152215,52722752,0.0,1.0,0,0.17023926011068538,0.1439052452107279,0.03081981396338862,0.0565702362707535
2023-08-24,0.1608285641025641,0.1468637948717948,AAPL,180.674,181.104,176.01,176.38,175.487983033501,54945798,0.0,1.0,1,0.18132479297245963,0.1573524871794871,-0.020496228869895522,-0.01048869230769231
2023-08-25,0.1253894090909091,0.0829330909090909,AAPL,177.38,179.15,175.82,178.61,177.706705123107,51449594,0.0,1.0,1,0.16242568242251576,0.14342412242078903,-0.03703627333160667,-0.06049103151169813
2023-08-28,0.1161582608695652,0.0131039565217391,AAPL,180.09,180.59,178.545,180.19,179.278714496012,43820697,0.0,1.0,1,0.13412541135434616,0.08096694743420828,-0.017967150484780967,-0.06786299091246918
2023-08-29,0.1805952592592592,0.1311721851851852,AAPL,179.695,184.9,179.5,184.12,183.188839075452,53003948,0.0,1.0,1,0.1407143097399112,0.07573641087200507,0.03988094951934801,0.05543577431318013
2023-08-30,0.1542767435897435,0.147768,AAPL,184.94,187.85,184.74,187.65,186.70098659846,60813888,0.0,1.0,1,0.15034342123952266,0.09734804723564144,0.003933322350220841,0.05041995276435857
2023-08-31,0.1874670833333333,0.1568377916666666,AAPL,187.84,189.12,187.48,187.87,186.919873979498,60794467,0.0,1.0,1,0.17411302872744538,0.14525932561728394,0.013354054605887927,0.011578466049382646
2023-09-01,0.1590782413793103,0.136833724137931,AAPL,189.485,189.92,188.28,189.46,188.501832778813,45766503,0.0,1.0,1,0.16694068943412907,0.1471465052681992,-0.007862448054818783,-0.010312781130268206
2023-09-05,0.1477357777777778,0.1395141388888889,AAPL,188.28,189.98,187.61,189.7,188.740619012672,45280027,0.0,1.0,0,0.16476036749680714,0.14439521823116216,-0.017024589719029343,-0.004881079342273276
2023-09-06,0.1039310869565217,0.0526958695652173,AAPL,188.4,188.85,181.47,182.91,181.984958479746,81755816,0.0,1.0,0,0.13691503537120328,0.10968124419734575,-0.03298394841468158,-0.056985374632128445
2023-09-07,0.0372016666666666,-0.0278775263157894,AAPL,175.18,178.21,173.54,177.56,176.662015349974,112488803,0.0,1.0,1,0.0962895104669887,0.0547774940461056,-0.05908784380032211,-0.08265502036189501
2023-09-08,0.1016290461538461,0.0210515076923076,AAPL,178.35,180.239,177.79,178.18,177.278879787443,65602066,0.0,1.0,1,0.08092059992567817,0.015289950313911843,0.020708446228167934,0.005761557378395758
2023-09-11,0.1428128478260869,0.0813050217391304,AAPL,180.07,180.3,177.34,179.36,178.452912103916,58953052,0.0,1.0,0,0.09388118688219989,0.024826334371882874,0.048931660943887026,0.056478687367247524
2023-09-12,0.1736468620689655,0.1728840459770115,AAPL,179.49,180.13,174.82,176.3,175.408387622215,90370192,0.0,1.0,0,0.1393629186829662,0.09174685846948318,0.0342839433859993,0.08113718750752834
2023-09-13,0.1313568823529411,0.1261089852941176,AAPL,176.51,177.3,173.98,174.21,173.32895750236,84267928,0.0,1.0,1,0.14927219741599787,0.12676601767008652,-0.01791531506305677,-0.0006570323759689245
2023-09-14,0.1180616222222222,0.1035224888888888,AAPL,174.0,176.1,173.58,175.74,174.85121974321,60895757,0.0,1.0,0,0.1410217888813763,0.1341718400533393,-0.022960166659154083,-0.030649351164450486
2023-09-15,0.1680413,0.1451607,AAPL,176.48,176.495,173.82,175.01,174.124911615223,109259461,0.0,1.0,1,0.13915326819172114,0.12493072472766881,0.02888803180827887,0.020229975272331197
2023-09-18,0.1624366176470588,0.1648735882352941,AAPL,176.48,179.38,176.17,177.97,177.069941832816,67257573,0.0,1.0,1,0.14951317995642702,0.1378522590413943,0.012923437690631784,0.027021329193899796
2023-09-19,0.1469800357142857,0.1312926071428571,AAPL,177.52,179.63,177.13,179.07,178.164378738003,51826941,0.0,1.0,0,0.15915265112044819,0.1471089651260504,-0.01217261540616249,-0.015816357983193308
2023-09-20,0.1589877741935483,0.0983483548387096,AAPL,179.26,179.695,175.4,175.49,174.602484082941,58436181,0.0,1.0,0,0.15613480918496428,0.13150485007228693,0.0028529650085840075,-0.03315649523357733
2023-09-21,0.1305761666666666,0.0726997916666666,AAPL,174.55,176.3,173.86,173.93,173.050373562857,63149116,0.0,1.0,1,0.1455146588581669,0.10078025121607777,-0.014938492191500286,-0.02808045954941117
2023-09-22,0.1317167368421052,0.1392646578947368,AAPL,174.67,177.079,174.05,174.79,173.906024234185,56725385,0.0,1.0,1,0.14042689256744004,0.10343760146670433,-0.008710155725334845,0.03582705642803247
2023-09-25,0.1540272051282051,0.1617181538461538,AAPL,174.2,176.97,174.15,176.08,175.189500241177,46172740,0.0,1.0,0,0.138773369545659,0.12456086780251907,0.015253835582546116,0.03715728604363472
2023-09-26,0.1455874864864864,0.1302105675675675,AAPL,174.82,175.2,171.66,171.96,171.090336559932,64588945,0.0,1.0,0,0.14377714281893228,0.14373112643615268,0.0018103436675541151,-0.013520558868585192
2023-09-27,0.1497960833333333,0.11606,AAPL,172.62,173.04,169.05,170.43,169.568074319081,66921808,0.0,1.0,1,0.14980359164934162,0.13599624047124043,-7.508316008320026e-06,-0.01993624047124043
2023-09-28,0.1825707857142857,0.1341361428571428,AAPL,169.34,172.03,167.62,170.69,169.826759405762,56294419,0.0,1.0,1,0.15931811851136848,0.12680223680823677,0.023252667202917215,0.007333906048906019
2023-09-29,0.1594001785714285,0.0954494999999999,AAPL,172.02,173.07,170.341,171.21,170.344129579123,51861083,0.0,1.0,1,0.16392234920634918,0.11521521428571424,-0.004522170634920691,-0.019765714285714345
2023-10-02,0.2043383793103448,0.1253580689655172,AAPL,171.22,174.3,170.93,173.75,172.871283887463,52164535,0.0,1.0,0,0.1821031145320197,0.11831457060755331,0.022235264778325103,0.007043498357963904
2023-10-03,0.1290894285714285,0.1565752857142857,AAPL,172.255,173.63,170.82,172.4,171.528111322007,49594613,0.0,1.0,1,0.1642759954844006,0.1257942848932676,-0.03518656691297212,0.03078100082101809
2023-10-04,0.1090068235294117,0.0568698529411764,AAPL,171.09,174.21,170.97,173.66,172.781739049766,53020286,0.0,1.0,1,0.14747821047039503,0.11293440254032644,-0.03847138694098333,-0.05606454959915004
2023-10-05,0.1978888620689655,0.1508069655172414,AAPL,173.79,175.45,172.68,174.91,174.025417351115,48527918,0.0,1.0,1,0.14532837138993526,0.12141736805756785,0.052560490679030236,0.029389597459673553
2023-10-06,0.1258855769230769,0.0918453846153846,AAPL,173.8,177.99,173.18,177.49,176.592369365098,57266675,0.0,1.0,1,0.14426042084048474,0.09984073435793415,-0.018374843917407846,-0.007995349742549548
2023-10-09,0.1769722068965517,0.1257658275862069,AAPL,176.81,179.05,175.8,178.99,178.084783326717,42390772,0.0,1.0,0,0.1669155486295314,0.12280605923961098,0.01005665826702029,0.002959768346595934
2023-10-10,0.1812843214285714,0.108746,AAPL,178.1,179.72,177.95,178.39,177.487817742069,43698019,0.0,1.0,1,0.16138070174940003,0.10878573740053053,0.01990361967917137,-3.9737400530537315e-05
2023-10-11,0.1885840666666666,0.1226989333333333,AAPL,178.2,179.85,177.6,179.8,178.890686865991,47551098,0.0,1.0,1,0.1822801983305966,0.11907025363984676,0.006303868336069995,0.0036286796934865417
2023-10-12,0.1023659565217391,0.0761568695652173,AAPL,180.07,182.34,179.04,180.71,179.796084669373,56743119,0.0,1.0,0,0.15741144820565908,0.10253393429951689,-0.05504549168391998,-0.026377064734299585
2023-10-13,0.1794141538461538,0.1986261153846153,AAPL,181.42,181.93,178.14,178.85,177.945491356966,51456082,0.0,1.0,0,0.15678805901151985,0.13249397276105532,0.02262609483463396,0.06613214262355999
2023-10-16,0.1385007857142857,0.0785211666666666,AAPL,176.75,179.075,176.51,178.72,177.816148813626,52516984,0.0,1.0,0,0.1400936320273929,0.1177680505388331,-0.001592846313107188,-0.0392468838721665
2023-10-17,0.1749028064516128,0.1442876451612903,AAPL,176.645,178.42,174.8,177.15,176.254088867132,57549350,0.0,1.0,0,0.16427258200401748,0.14047830907085743,0.010630224447595316,0.00380933609043288
2023-10-18,0.1440918484848485,0.0724052121212121,AAPL,175.58,177.575,175.11,175.84,174.950714007318,54764375,0.0,1.0,0,0.1524984802169157,0.09840467464972302,-0.00840663173206721,-0.025999462528510917
2023-10-19,0.15527275,0.0926690625,AAPL,176.04,177.84,175.19,175.46,174.572635803708,59302863,0.0,1.0,0,0.15808913497882046,0.10312063992750083,-0.0028163849788204742,-0.01045157742750083
2023-10-20,0.1391721538461538,0.0610373461538461,AAPL,175.31,175.42,172.64,172.88,172.005683789725,64244028,0.0,1.0,1,0.14617891744366746,0.07537054025835274,-0.007006763597513649,-0.01433319410450664
2023-10-23,0.1529647419354838,0.0696452580645161,AAPL,170.91,174.01,169.93,173.0,172.125076906654,55980109,0.0,1.0,1,0.14913654859387923,0.0744505555727874,0.0038281933416045577,-0.0048052975082713
2023-10-24,0.1733203666666666,0.1193467,AAPL,173.05,173.67,171.45,173.44,172.562851668729,43816644,0.0,1.0,0,0.15515242081610142,0.08334310140612074,0.018167945850565165,0.03600359859387926
2023-10-25,0.1296859756097561,0.0927174146341463,AAPL,171.88,173.06,170.65,171.1,170.234685888604,57156962,0.0,1.0,0,0.15199036140396885,0.09390312423288748,-0.02230438579421276,-0.0011857095987411748
2023-10-26,0.1758181875,0.107842875,AAPL,170.37,171.3775,165.67,166.89,166.045977369662,70625258,0.0,1.0,1,0.1596081765921409,0.10663566321138211,0.01621001090785909,0.001207211788617893
